episode,steps,reward_0,reward_1,reward_2,reward_3,loss_0,loss_1,loss_2,loss_3,exploration_0,exploration_1,exploration_2,exploration_3,collision_0,collision_1,collision_2,collision_3,ou_theta_0,ou_theta_1,ou_theta_2,ou_theta_3,ou_mu_0,ou_mu_1,ou_mu_2,ou_mu_3,ou_sigma_0,ou_sigma_1,ou_sigma_2,ou_sigma_3,ou_dt_0,ou_dt_1,ou_dt_2,ou_dt_3,ou_x0_0,ou_x0_1,ou_x0_2,ou_x0_3
0,51,0.9804643785293939,0.03649237472766884,0.15806518125652677,0.0683741321918662,-0.0196078431372549,-0.0196078431372549,-0.0196078431372549,-0.0196078431372549,288,288,288,288,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.3,0.3,0.3,0.3,0.01,0.01,0.01,0.01,,,,
1,44,0.6014647766540718,0.566790164977958,0.1454239354189947,0.07975826257076257,-0.022727272727272728,-0.022727272727272728,-0.022727272727272728,-0.022727272727272728,280,280,280,280,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.3,0.3,0.3,0.3,0.01,0.01,0.01,0.01,,,,
2,34,1.138480392156863,0.44649468779010293,0.2729364571915723,0.28342369205746815,-0.029411764705882353,-0.029411764705882353,-0.029411764705882353,-0.029411764705882353,282,282,282,282,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.3,0.3,0.3,0.3,0.01,0.01,0.01,0.01,,,,
3,51,0.23132962008500027,0.028477771359498513,0.10800100821109224,0.8902894491129786,-0.0196078431372549,-0.0196078431372549,-0.0196078431372549,-0.0196078431372549,254,254,254,254,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.3,0.3,0.3,0.3,0.01,0.01,0.01,0.01,,,,
4,51,0.5794786504345328,0.22219741636326842,0.043019189256213466,0.6036832215403645,-0.0196078431372549,-0.0196078431372549,-0.0196078431372549,-0.0196078431372549,273,273,273,273,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.3,0.3,0.3,0.3,0.01,0.01,0.01,0.01,,,,
5,51,0.685950887777513,0.3201801807172652,0.2941673304714422,0.1729262752873725,-0.0196078431372549,-0.0196078431372549,-0.0196078431372549,-0.0196078431372549,285,285,285,285,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.3,0.3,0.3,0.3,0.01,0.01,0.01,0.01,,,,
6,51,0.8237240106007192,0.058320764203117145,0.41252603605544774,0.1952218066713865,1.1178355029985017,1.1178355029985017,1.1178355029985017,1.1178355029985017,273,273,273,273,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.3,0.3,0.3,0.3,0.01,0.01,0.01,0.01,,,,
7,51,0.111734606123151,0.12008247743541861,0.4048776419500459,0.7957379030043391,2.779496665094413,2.779496665094413,2.779496665094413,2.779496665094413,263,263,263,263,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.3,0.3,0.3,0.3,0.01,0.01,0.01,0.01,,,,
8,30,1.238439880337224,0.3363365800865801,0.2948410385910386,0.3531565656565656,2.466320486863454,2.466320486863454,2.466320486863454,2.466320486863454,269,269,269,269,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.3,0.3,0.3,0.3,0.01,0.01,0.01,0.01,,,,
9,28,0.24723937488116962,0.5654556650246305,0.8293251391465679,0.42484882842025706,2.273877482329096,2.273877482329096,2.273877482329096,2.273877482329096,277,277,277,277,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.3,0.3,0.3,0.3,0.01,0.01,0.01,0.01,,,,
